"","id","sex","edad","origen","timerun","categoria","nacionalidad"
"1",1,"Hombre",22,"SEVILLA",1988,"2. Abierta","COL"
"2",2,"Hombre",31,"SEVILLA",2041,"2. Abierta","COL"
"3",3,"Hombre",31,"YUMBO",2083,"2. Abierta","COL"
"4",4,"Hombre",36,"CALI",2112,"2. Abierta","COL"
"5",5,"Hombre",32,"CALI",2213,"2. Abierta","COL"
"6",6,"Hombre",48,"PALMIRA",2238,"3. Veteranos A","COL"
"7",7,"Hombre",31,"CALI",2244,"2. Abierta","COL"
"8",8,"Hombre",19,"YUMBO",2247,"2. Abierta","COL"
"9",9,"Hombre",51,"CALI",2266,"4. Veteranos B","COL"
"10",10,"Hombre",24,"CALI",2302,"2. Abierta","COL"
"11",11,"Hombre",23,"CALI",2346,"2. Abierta","COL"
"12",12,"Mujer",25,"SEVILLA",2355,"2. Abierta","COL"
"13",13,"Hombre",46,"CALI",2358,"3. Veteranos A","COL"
"14",14,"Hombre",25,"CALI",2358,"2. Abierta","COL"
"15",15,"Hombre",46,"CALI",2358,"3. Veteranos A","COL"
"16",16,"Hombre",42,"CALI",2363,"3. Veteranos A","COL"
"17",17,"Mujer",23,"POPAYAN",2374,"2. Abierta","COL"
"18",18,"Hombre",36,"CALI",2379,"2. Abierta","COL"
"19",19,"Hombre",36,"CALI",2386,"2. Abierta","COL"
"20",20,"Hombre",43,"CALI",2402,"3. Veteranos A","COL"
"21",21,"Hombre",30,"CALI",2406,"2. Abierta","COL"
"22",22,"Hombre",44,"CALI",2424,"3. Veteranos A","COL"
"23",23,"Hombre",38,"CALI",2460,"2. Abierta","COL"
"24",24,"Hombre",25,"CALI",2469,"2. Abierta","COL"
"25",25,"Hombre",30,"CALI",2473,"2. Abierta","COL"
"26",26,"Hombre",39,"CALI",2484,"2. Abierta","COL"
"27",27,"Hombre",17,"CALI",2500,"1. Juvenil","COL"
"28",28,"Hombre",44,"CALI",2505,"3. Veteranos A","COL"
"29",29,"Hombre",19,"CALI",2512,"2. Abierta","COL"
"30",30,"Mujer",19,"SEVILLA",2525,"2. Abierta","COL"
"31",31,"Hombre",52,"CALI",2530,"4. Veteranos B","COL"
"32",32,"Hombre",41,"CALI",2530,"3. Veteranos A","COL"
"33",33,"Hombre",16,"CALI",2534,"1. Juvenil","COL"
"34",34,"Hombre",53,"CALI",2537,"4. Veteranos B","COL"
"35",35,"Hombre",50,"CALI",2539,"4. Veteranos B","COL"
"36",36,"Hombre",36,"CALI",2540,"2. Abierta","COL"
"37",37,"Hombre",36,"CALI",2552,"2. Abierta","COL"
"38",38,"Hombre",33,"CALI",2566,"2. Abierta","COL"
"39",39,"Hombre",24,"PRADERA",2568,"2. Abierta","COL"
"40",40,"Mujer",33,"CALI",2577,"2. Abierta","COL"
"41",41,"Hombre",50,"CALI",2577,"4. Veteranos B","COL"
"42",42,"Hombre",39,"CALI",2582,"2. Abierta","COL"
"43",43,"Hombre",23,"CALI",2583,"2. Abierta","COL"
"44",44,"Hombre",22,"CALI",2584,"2. Abierta","COL"
"45",45,"Hombre",33,"CALI",2589,"2. Abierta","COL"
"46",46,"Hombre",37,"CALI",2593,"2. Abierta","COL"
"47",47,"Hombre",40,"JAMUNDI",2612,"3. Veteranos A","COL"
"48",48,"Hombre",38,"CALI",2615,"2. Abierta","COL"
"49",49,"Hombre",27,"CALI",2629,"2. Abierta","COL"
"50",50,"Hombre",22,"CALI",2646,"2. Abierta","COL"
"51",51,"Hombre",21,"CALI",2648,"2. Abierta","COL"
"52",52,"Hombre",40,"CALI",2650,"3. Veteranos A","COL"
"53",53,"Hombre",36,"CALI",2652,"2. Abierta","COL"
"54",54,"Hombre",19,"JAMUNDI",2654,"2. Abierta","COL"
"55",55,"Hombre",50,"CALI",2657,"4. Veteranos B","COL"
"56",56,"Hombre",46,"CALI",2661,"3. Veteranos A","COL"
"57",57,"Hombre",53,"CALI",2662,"4. Veteranos B","COL"
"58",58,"Hombre",40,"CALI",2666,"3. Veteranos A","COL"
"59",59,"Hombre",41,"CALI",2672,"3. Veteranos A","COL"
"60",60,"Hombre",48,"CALI",2681,"3. Veteranos A","COL"
"61",61,"Hombre",24,"CALI",2691,"2. Abierta","COL"
"62",62,"Hombre",34,"CALI",2692,"2. Abierta","COL"
"63",63,"Hombre",31,"CALI",2693,"2. Abierta","COL"
"64",64,"Hombre",32,"CALI",2693,"2. Abierta","COL"
"65",65,"Hombre",62,"CALI",2697,"5. Veteranos C","COL"
"66",66,"Hombre",56,"CALI",2701,"4. Veteranos B","COL"
"67",67,"Hombre",30,"CALI",2704,"2. Abierta","COL"
"68",68,"Hombre",26,"CALI",2709,"2. Abierta","COL"
"69",69,"Hombre",46,"CALI",2715,"3. Veteranos A","COL"
"70",70,"Hombre",30,"CALI",2721,"2. Abierta","COL"
"71",71,"Hombre",49,"CALI",2725,"3. Veteranos A","COL"
"72",72,"Hombre",48,"CALI",2730,"3. Veteranos A","COL"
"73",73,"Hombre",16,"CALI",2732,"1. Juvenil","COL"
"74",74,"Hombre",40,"CALI",2734,"3. Veteranos A","COL"
"75",75,"Mujer",59,"CALI",2748,"4. Veteranos B","COL"
"76",76,"Hombre",50,"POPAYAN",2751,"4. Veteranos B","COL"
"77",77,"Hombre",33,"CALI",2752,"2. Abierta","COL"
"78",78,"Hombre",27,"CALI",2754,"2. Abierta","COL"
"79",79,"Hombre",34,"GUACARI",2755,"2. Abierta","COL"
"80",80,"Hombre",60,"CALI",2757,"5. Veteranos C","COL"
"81",81,"Hombre",61,"PALMIRA",2766,"5. Veteranos C","COL"
"82",82,"Hombre",37,"CALI",2769,"2. Abierta","COL"
"83",83,"Hombre",23,"CALI",2772,"2. Abierta","COL"
"84",84,"Hombre",53,"CALI",2774,"4. Veteranos B","COL"
"85",85,"Hombre",23,"CALI",2778,"2. Abierta","COL"
"86",86,"Hombre",41,"CALI",2782,"3. Veteranos A","COL"
"87",87,"Hombre",37,"CALI",2784,"2. Abierta","COL"
"88",88,"Hombre",25,"CALI",2791,"2. Abierta","COL"
"89",89,"Hombre",38,"CALI",2797,"2. Abierta","COL"
"90",90,"Hombre",39,"CALI",2802,"2. Abierta","COL"
"91",91,"Hombre",43,"CALI",2805,"3. Veteranos A","COL"
"92",92,"Hombre",22,"YUMBO",2807,"2. Abierta","COL"
"93",93,"Hombre",26,"CALI",2808,"2. Abierta","COL"
"94",94,"Mujer",35,"CALI",2808,"2. Abierta","COL"
"95",95,"Hombre",46,"PALMIRA",2811,"3. Veteranos A","COL"
"96",96,"Hombre",44,"CALI",2816,"3. Veteranos A","COL"
"97",97,"Hombre",34,"CALI",2817,"2. Abierta","COL"
"98",98,"Hombre",33,"CALI",2817,"2. Abierta","COL"
"99",99,"Hombre",49,"CALI",2818,"3. Veteranos A","COL"
"100",100,"Hombre",50,"CALI",2819,"4. Veteranos B","COL"
"101",101,"Hombre",44,"CALI",2820,"3. Veteranos A","COL"
"102",102,"Hombre",29,"CALI",2826,"2. Abierta","COL"
"103",103,"Hombre",30,"CALI",2828,"2. Abierta","COL"
"104",104,"Hombre",24,"CALI",2836,"2. Abierta","COL"
"105",105,"Hombre",36,"CANDELARIA",2842,"2. Abierta","COL"
"106",106,"Hombre",39,"CALI",2842,"2. Abierta","COL"
"107",107,"Hombre",31,"PALMIRA",2847,"2. Abierta","COL"
"108",108,"Hombre",41,"CALI",2847,"3. Veteranos A","COL"
"109",109,"Hombre",47,"CALI",2853,"3. Veteranos A","COL"
"110",110,"Hombre",36,"CALI",2857,"2. Abierta","COL"
"111",111,"Mujer",30,"CALI",2861,"2. Abierta","COL"
"112",112,"Mujer",50,"CALI",2864,"4. Veteranos B","COL"
"113",113,"Hombre",28,"CALI",2869,"2. Abierta","COL"
"114",114,"Hombre",39,"CALI",2870,"2. Abierta","COL"
"115",115,"Hombre",25,"CALI",2873,"2. Abierta","COL"
"116",116,"Hombre",47,"CALI",2878,"3. Veteranos A","COL"
"117",117,"Hombre",32,"POPAYAN",2878,"2. Abierta","COL"
"118",118,"Hombre",39,"CALI",2879,"2. Abierta","COL"
"119",119,"Hombre",35,"CALI",2880,"2. Abierta","COL"
"120",120,"Hombre",39,"CALI",2884,"2. Abierta","COL"
"121",121,"Hombre",38,"CALI",2886,"2. Abierta","COL"
"122",122,"Hombre",36,"CALI",2889,"2. Abierta","COL"
"123",123,"Hombre",40,"CALI",2890,"3. Veteranos A","COL"
"124",124,"Hombre",37,"PALMIRA",2890,"2. Abierta","COL"
"125",125,"Hombre",33,"CALI",2891,"2. Abierta","COL"
"126",126,"Hombre",35,"CALI",2893,"2. Abierta","COL"
"127",127,"Hombre",43,"CALI",2896,"3. Veteranos A","COL"
"128",128,"Hombre",47,"CALI",2896,"3. Veteranos A","COL"
"129",129,"Hombre",24,"JAMUNDI",2901,"2. Abierta","COL"
"130",130,"Mujer",41,"CALI",2902,"3. Veteranos A","COL"
"131",131,"Hombre",33,"JAMUNDI",2903,"2. Abierta","COL"
"132",132,"Mujer",34,"JAMUNDI",2903,"2. Abierta","COL"
"133",133,"Hombre",63,"CALI",2906,"5. Veteranos C","COL"
"134",134,"Mujer",28,"CALI",2914,"2. Abierta","COL"
"135",135,"Hombre",48,"CALI",2917,"3. Veteranos A","COL"
"136",136,"Hombre",35,"CALI",2919,"2. Abierta","COL"
"137",137,"Hombre",51,"CALI",2920,"4. Veteranos B","COL"
"138",138,"Mujer",34,"CALI",2925,"2. Abierta","COL"
"139",139,"Hombre",24,"CALI",2931,"2. Abierta","COL"
"140",140,"Hombre",33,"CALI",2933,"2. Abierta","COL"
"141",141,"Hombre",30,"JAMUNDI",2933,"2. Abierta","COL"
"142",142,"Hombre",64,"CALI",2936,"5. Veteranos C","COL"
"143",143,"Hombre",38,"CALI",2940,"2. Abierta","COL"
"144",144,"Hombre",43,"CALI",2941,"3. Veteranos A","COL"
"145",145,"Hombre",25,"CALI",2943,"2. Abierta","COL"
"146",146,"Hombre",31,"CALI",2944,"2. Abierta","COL"
"147",147,"Hombre",19,"CALI",2946,"2. Abierta","COL"
"148",148,"Hombre",27,"CALI",2949,"2. Abierta","COL"
"149",149,"Hombre",45,"CALI",2949,"3. Veteranos A","COL"
"150",150,"Hombre",40,"CALI",2952,"3. Veteranos A","COL"
"151",151,"Hombre",40,"CALI",2952,"3. Veteranos A","COL"
"152",152,"Hombre",53,"CALI",2955,"4. Veteranos B","COL"
"153",153,"Mujer",45,"POPAYAN",2956,"3. Veteranos A","COL"
"154",154,"Hombre",30,"CANDELARIA",2959,"2. Abierta","COL"
"155",155,"Hombre",35,"CALI",2963,"2. Abierta","COL"
"156",156,"Hombre",45,"CALI",2966,"3. Veteranos A","COL"
"157",157,"Hombre",56,"CALI",2968,"4. Veteranos B","COL"
"158",158,"Hombre",55,"CALI",2968,"4. Veteranos B","COL"
"159",159,"Hombre",24,"CALI",2974,"2. Abierta","COL"
"160",160,"Hombre",29,"CALI",2975,"2. Abierta","COL"
"161",161,"Hombre",56,"CALI",2978,"4. Veteranos B","COL"
"162",162,"Hombre",33,"CALI",2978,"2. Abierta","COL"
"163",163,"Hombre",62,"POPAYAN",2979,"5. Veteranos C","COL"
"164",164,"Hombre",52,"CALI",2980,"4. Veteranos B","COL"
"165",165,"Mujer",19,"CALI",2980,"2. Abierta","COL"
"166",166,"Mujer",24,"CALI",2981,"2. Abierta","COL"
"167",167,"Hombre",34,"CALI",2982,"2. Abierta","COL"
"168",168,"Hombre",43,"JAMUNDI",2983,"3. Veteranos A","COL"
"169",169,"Hombre",42,"CALI",2984,"3. Veteranos A","COL"
"170",170,"Hombre",35,"CALI",2986,"2. Abierta","COL"
"171",171,"Mujer",20,"CALI",2988,"2. Abierta","COL"
"172",172,"Hombre",37,"CALI",2990,"2. Abierta","COL"
"173",173,"Hombre",49,"CALI",2994,"3. Veteranos A","COL"
"174",174,"Hombre",28,"CALI",2995,"2. Abierta","COL"
"175",175,"Hombre",31,"CALI",2995,"2. Abierta","COL"
"176",176,"Hombre",33,"JAMUNDI",2996,"2. Abierta","COL"
"177",177,"Mujer",25,"CALI",2997,"2. Abierta","COL"
"178",178,"Hombre",57,"CALI",3000,"4. Veteranos B","COL"
"179",179,"Hombre",29,"CALI",3000,"2. Abierta","COL"
"180",180,"Hombre",33,"CALI",3000,"2. Abierta","COL"
"181",181,"Hombre",32,"CALI",3002,"2. Abierta","COL"
"182",182,"Mujer",30,"PALMIRA",3003,"2. Abierta","COL"
"183",183,"Hombre",42,"CALI",3006,"3. Veteranos A","COL"
"184",184,"Hombre",26,"CALI",3007,"2. Abierta","COL"
"185",185,"Hombre",23,"CALI",3007,"2. Abierta","COL"
"186",186,"Mujer",45,"CALI",3010,"3. Veteranos A","COL"
"187",187,"Hombre",33,"PALMIRA",3011,"2. Abierta","COL"
"188",188,"Hombre",41,"CALI",3018,"3. Veteranos A","COL"
"189",189,"Hombre",43,"JAMUNDI",3020,"3. Veteranos A","COL"
"190",190,"Hombre",39,"CALI",3021,"2. Abierta","COL"
"191",191,"Hombre",45,"CALI",3021,"3. Veteranos A","COL"
"192",192,"Hombre",31,"CALI",3022,"2. Abierta","COL"
"193",193,"Hombre",40,"CALI",3024,"3. Veteranos A","COL"
"194",194,"Hombre",32,"VILLA RICA",3025,"2. Abierta","COL"
"195",195,"Hombre",44,"CALI",3027,"3. Veteranos A","COL"
"196",196,"Hombre",26,"CALI",3029,"2. Abierta","COL"
"197",197,"Hombre",35,"CALI",3035,"2. Abierta","COL"
"198",198,"Hombre",22,"CALI",3036,"2. Abierta","COL"
"199",199,"Hombre",69,"CALI",3037,"5. Veteranos C","COL"
"200",200,"Hombre",28,"CALI",3040,"2. Abierta","COL"
"201",201,"Hombre",51,"CALI",3040,"4. Veteranos B","COL"
"202",202,"Hombre",31,"CALI",3041,"2. Abierta","COL"
"203",203,"Hombre",49,"CALI",3042,"3. Veteranos A","COL"
"204",204,"Hombre",28,"CALI",3043,"2. Abierta","COL"
"205",205,"Hombre",26,"CALI",3045,"2. Abierta","COL"
"206",206,"Hombre",53,"CUMANA",3049,"4. Veteranos B","VEN"
"207",207,"Hombre",39,"CALI",3049,"2. Abierta","COL"
"208",208,"Hombre",17,"CALI",3049,"1. Juvenil","COL"
"209",209,"Hombre",37,"GINEBRA",3052,"2. Abierta","COL"
"210",210,"Hombre",23,"CALI",3053,"2. Abierta","COL"
"211",211,"Hombre",22,"GUACARI",3053,"2. Abierta","COL"
"212",212,"Hombre",30,"CALI",3054,"2. Abierta","COL"
"213",213,"Mujer",24,"CALI",3055,"2. Abierta","COL"
"214",214,"Mujer",16,"CALI",3058,"1. Juvenil","COL"
"215",215,"Hombre",28,"POPAYAN",3060,"2. Abierta","COL"
"216",216,"Hombre",26,"POPAYAN",3061,"2. Abierta","COL"
"217",217,"Hombre",32,"CALI",3062,"2. Abierta","COL"
"218",218,"Hombre",39,"CALI",3062,"2. Abierta","COL"
"219",219,"Hombre",47,"CALI",3067,"3. Veteranos A","COL"
"220",220,"Hombre",51,"CALI",3068,"4. Veteranos B","COL"
"221",221,"Hombre",52,"CALI",3069,"4. Veteranos B","COL"
"222",222,"Hombre",28,"JAMUNDI",3069,"2. Abierta","COL"
"223",223,"Hombre",39,"CALI",3075,"2. Abierta","COL"
"224",224,"Hombre",30,"CALI",3077,"2. Abierta","COL"
"225",225,"Hombre",25,"CALI",3078,"2. Abierta","COL"
"226",226,"Hombre",37,"CALI",3079,"2. Abierta","COL"
"227",227,"Hombre",30,"CALI",3079,"2. Abierta","COL"
"228",228,"Hombre",31,"CALI",3080,"2. Abierta","COL"
"229",229,"Hombre",56,"CALI",3081,"4. Veteranos B","COL"
"230",230,"Hombre",39,"CALI",3085,"2. Abierta","COL"
"231",231,"Hombre",33,"CALI",3087,"2. Abierta","COL"
"232",232,"Hombre",55,"CALI",3087,"4. Veteranos B","COL"
"233",233,"Hombre",25,"CALI",3088,"2. Abierta","COL"
"234",234,"Hombre",33,"CALI",3093,"2. Abierta","COL"
"235",235,"Hombre",35,"CALI",3093,"2. Abierta","COL"
"236",236,"Hombre",40,"CALI",3093,"3. Veteranos A","COL"
"237",237,"Hombre",24,"CALI",3095,"2. Abierta","COL"
"238",238,"Hombre",69,"CALI",3096,"5. Veteranos C","COL"
"239",239,"Hombre",39,"CALI",3103,"2. Abierta","COL"
"240",240,"Hombre",42,"CALI",3106,"3. Veteranos A","COL"
"241",241,"Hombre",39,"CALI",3106,"2. Abierta","COL"
"242",242,"Mujer",57,"CALI",3108,"4. Veteranos B","COL"
"243",243,"Hombre",40,"VIJES",3108,"3. Veteranos A","COL"
"244",244,"Hombre",34,"CALI",3109,"2. Abierta","COL"
"245",245,"Hombre",33,"CALI",3109,"2. Abierta","COL"
"246",246,"Hombre",18,"CALI",3111,"2. Abierta","COL"
"247",247,"Hombre",40,"CALI",3111,"3. Veteranos A","COL"
"248",248,"Hombre",22,"CALI",3112,"2. Abierta","COL"
"249",249,"Hombre",34,"CALI",3116,"2. Abierta","COL"
"250",250,"Hombre",32,"CANDELARIA",3118,"2. Abierta","COL"
"251",251,"Hombre",39,"JAMUNDI",3122,"2. Abierta","COL"
"252",252,"Hombre",27,"CALI",3123,"2. Abierta","COL"
"253",253,"Hombre",34,"CALI",3125,"2. Abierta","COL"
"254",254,"Hombre",32,"JAMUNDI",3127,"2. Abierta","COL"
"255",255,"Mujer",51,"CALI",3132,"4. Veteranos B","COL"
"256",256,"Mujer",43,"CALI",3132,"3. Veteranos A","COL"
"257",257,"Hombre",41,"CALI",3135,"3. Veteranos A","COL"
"258",258,"Hombre",46,"CALI",3136,"3. Veteranos A","COL"
"259",259,"Hombre",52,"CANDELARIA",3137,"4. Veteranos B","COL"
"260",260,"Hombre",33,"CALI",3142,"2. Abierta","COL"
"261",261,"Hombre",41,"CALI",3142,"3. Veteranos A","COL"
"262",262,"Hombre",29,"CALI",3144,"2. Abierta","COL"
"263",263,"Mujer",37,"CALI",3145,"2. Abierta","COL"
"264",264,"Mujer",40,"CALI",3146,"3. Veteranos A","COL"
"265",265,"Hombre",66,"PALMIRA",3146,"5. Veteranos C","COL"
"266",266,"Hombre",21,"CALI",3147,"2. Abierta","COL"
"267",267,"Hombre",35,"CALI",3149,"2. Abierta","COL"
"268",268,"Hombre",33,"CALI",3150,"2. Abierta","COL"
"269",269,"Hombre",62,"CALI",3151,"5. Veteranos C","COL"
"270",270,"Hombre",46,"CALI",3151,"3. Veteranos A","COL"
"271",271,"Hombre",31,"CALI",3152,"2. Abierta","COL"
"272",272,"Hombre",44,"CALI",3153,"3. Veteranos A","COL"
"273",273,"Mujer",34,"CALI",3154,"2. Abierta","COL"
"274",274,"Mujer",35,"CALI",3156,"2. Abierta","COL"
"275",275,"Hombre",27,"CALI",3157,"2. Abierta","COL"
"276",276,"Hombre",36,"CALI",3160,"2. Abierta","COL"
"277",277,"Hombre",37,"CALI",3160,"2. Abierta","COL"
"278",278,"Hombre",57,"CALI",3161,"4. Veteranos B","COL"
"279",279,"Hombre",31,"CALI",3163,"2. Abierta","COL"
"280",280,"Hombre",52,"CALI",3164,"4. Veteranos B","COL"
"281",281,"Mujer",28,"CALI",3164,"2. Abierta","COL"
"282",282,"Mujer",36,"CALI",3165,"2. Abierta","COL"
"283",283,"Hombre",41,"CALI",3165,"3. Veteranos A","COL"
"284",284,"Hombre",36,"CALI",3168,"2. Abierta","COL"
"285",285,"Hombre",25,"CALI",3169,"2. Abierta","COL"
"286",286,"Hombre",55,"PALMIRA",3170,"4. Veteranos B","COL"
"287",287,"Hombre",43,"CALI",3173,"3. Veteranos A","COL"
"288",288,"Mujer",30,"CALI",3174,"2. Abierta","COL"
"289",289,"Hombre",25,"CALI",3175,"2. Abierta","COL"
"290",290,"Mujer",23,"CALI",3175,"2. Abierta","COL"
"291",291,"Mujer",21,"CALI",3176,"2. Abierta","COL"
"292",292,"Hombre",64,"CALI",3176,"5. Veteranos C","COL"
"293",293,"Hombre",16,"CALI",3176,"1. Juvenil","COL"
"294",294,"Hombre",42,"CALI",3177,"3. Veteranos A","COL"
"295",295,"Hombre",43,"CALI",3177,"3. Veteranos A","COL"
"296",296,"Hombre",38,"CALI",3179,"2. Abierta","COL"
"297",297,"Mujer",38,"CALI",3180,"2. Abierta","COL"
"298",298,"Hombre",40,"TULUA",3181,"3. Veteranos A","COL"
"299",299,"Hombre",21,"CALI",3181,"2. Abierta","COL"
"300",300,"Hombre",43,"CALI",3183,"3. Veteranos A","COL"
"301",301,"Hombre",43,"CALI",3183,"3. Veteranos A","COL"
"302",302,"Hombre",51,"CALI",3183,"4. Veteranos B","COL"
"303",303,"Hombre",25,"YUMBO",3184,"2. Abierta","COL"
"304",304,"Hombre",48,"CALI",3185,"3. Veteranos A","COL"
"305",305,"Mujer",23,"CALI",3185,"2. Abierta","COL"
"306",306,"Hombre",37,"CALI",3187,"2. Abierta","COL"
"307",307,"Hombre",34,"CALI",3188,"2. Abierta","COL"
"308",308,"Hombre",46,"MANIZALES",3189,"3. Veteranos A","COL"
"309",309,"Mujer",51,"CALI",3190,"4. Veteranos B","COL"
"310",310,"Hombre",31,"CALI",3190,"2. Abierta","COL"
"311",311,"Hombre",43,"CALI",3191,"3. Veteranos A","COL"
"312",312,"Hombre",51,"CALI",3192,"4. Veteranos B","COL"
"313",313,"Mujer",43,"CALI",3193,"3. Veteranos A","COL"
"314",314,"Hombre",54,"CALI",3193,"4. Veteranos B","COL"
"315",315,"Hombre",34,"CALI",3193,"2. Abierta","COL"
"316",316,"Hombre",50,"CALI",3196,"4. Veteranos B","COL"
"317",317,"Hombre",41,"CALI",3199,"3. Veteranos A","COL"
"318",318,"Hombre",36,"CALI",3202,"2. Abierta","COL"
"319",319,"Mujer",31,"CALI",3203,"2. Abierta","COL"
"320",320,"Hombre",28,"CALI",3205,"2. Abierta","COL"
"321",321,"Hombre",27,"CALI",3207,"2. Abierta","COL"
"322",322,"Hombre",50,"JAMUNDI",3208,"4. Veteranos B","COL"
"323",323,"Mujer",30,"CALI",3209,"2. Abierta","COL"
"324",324,"Hombre",36,"CALI",3209,"2. Abierta","COL"
"325",325,"Hombre",41,"CALI",3210,"3. Veteranos A","COL"
"326",326,"Hombre",37,"CANDELARIA",3210,"2. Abierta","COL"
"327",327,"Hombre",29,"SAN ANDRES",3211,"2. Abierta","COL"
"328",328,"Hombre",53,"SAN ANDRES",3211,"4. Veteranos B","COL"
"329",329,"Hombre",32,"CALI",3211,"2. Abierta","COL"
"330",330,"Hombre",51,"CALI",3211,"4. Veteranos B","COL"
"331",331,"Hombre",37,"CALI",3212,"2. Abierta","COL"
"332",332,"Mujer",33,"CALI",3212,"2. Abierta","COL"
"333",333,"Hombre",43,"CALI",3214,"3. Veteranos A","COL"
"334",334,"Hombre",53,"CALI",3214,"4. Veteranos B","COL"
"335",335,"Hombre",36,"CALI",3215,"2. Abierta","COL"
"336",336,"Mujer",35,"CALI",3219,"2. Abierta","COL"
"337",337,"Mujer",38,"CALI",3221,"2. Abierta","COL"
"338",338,"Hombre",53,"CALI",3221,"4. Veteranos B","COL"
"339",339,"Hombre",22,"CALI",3222,"2. Abierta","COL"
"340",340,"Hombre",34,"CALI",3222,"2. Abierta","COL"
"341",341,"Hombre",66,"CALI",3223,"5. Veteranos C","COL"
"342",342,"Mujer",42,"CALI",3224,"3. Veteranos A","COL"
"343",343,"Mujer",32,"CALI",3226,"2. Abierta","COL"
"344",344,"Hombre",26,"CALI",3226,"2. Abierta","COL"
"345",345,"Hombre",43,"CALI",3227,"3. Veteranos A","COL"
"346",346,"Hombre",35,"CALI",3227,"2. Abierta","COL"
"347",347,"Mujer",50,"CALI",3229,"4. Veteranos B","COL"
"348",348,"Hombre",36,"CALI",3234,"2. Abierta","COL"
"349",349,"Hombre",38,"CALI",3235,"2. Abierta","COL"
"350",350,"Hombre",32,"CANDELARIA",3237,"2. Abierta","COL"
"351",351,"Hombre",50,"CALI",3237,"4. Veteranos B","COL"
"352",352,"Hombre",44,"CALI",3237,"3. Veteranos A","COL"
"353",353,"Hombre",58,"PASTO",3238,"4. Veteranos B","COL"
"354",354,"Hombre",63,"CALI",3239,"5. Veteranos C","COL"
"355",355,"Hombre",21,"CALI",3241,"2. Abierta","COL"
"356",356,"Hombre",19,"JAMUNDI",3242,"2. Abierta","COL"
"357",357,"Hombre",33,"CALI",3243,"2. Abierta","COL"
"358",358,"Mujer",25,"CALI",3244,"2. Abierta","COL"
"359",359,"Mujer",34,"CALI",3244,"2. Abierta","COL"
"360",360,"Hombre",55,"COLONIA",3245,"4. Veteranos B","DEU"
"361",361,"Hombre",34,"CALI",3245,"2. Abierta","COL"
"362",362,"Hombre",47,"CALI",3246,"3. Veteranos A","COL"
"363",363,"Hombre",29,"CALI",3247,"2. Abierta","COL"
"364",364,"Hombre",41,"CALI",3249,"3. Veteranos A","COL"
"365",365,"Hombre",55,"CALI",3249,"4. Veteranos B","COL"
"366",366,"Hombre",31,"JAMUNDI",3250,"2. Abierta","COL"
"367",367,"Hombre",37,"CALI",3250,"2. Abierta","COL"
"368",368,"Hombre",56,"CALI",3257,"4. Veteranos B","COL"
"369",369,"Hombre",27,"CALI",3259,"2. Abierta","COL"
"370",370,"Hombre",58,"CALI",3261,"4. Veteranos B","COL"
"371",371,"Hombre",56,"JAMUNDI",3261,"4. Veteranos B","COL"
"372",372,"Hombre",34,"SANTANDER",3264,"2. Abierta","COL"
"373",373,"Hombre",34,"PALMIRA",3267,"2. Abierta","COL"
"374",374,"Mujer",27,"CERRITO",3267,"2. Abierta","COL"
"375",375,"Hombre",36,"CALI",3268,"2. Abierta","COL"
"376",376,"Hombre",38,"CALI",3270,"2. Abierta","COL"
"377",377,"Hombre",23,"CALI",3270,"2. Abierta","COL"
"378",378,"Hombre",60,"CALI",3271,"5. Veteranos C","COL"
"379",379,"Mujer",38,"CALI",3271,"2. Abierta","COL"
"380",380,"Hombre",36,"CALI",3271,"2. Abierta","COL"
"381",381,"Hombre",32,"CALI",3274,"2. Abierta","COL"
"382",382,"Hombre",39,"CALI",3276,"2. Abierta","COL"
"383",383,"Mujer",29,"CALI",3276,"2. Abierta","COL"
"384",384,"Hombre",48,"CALI",3277,"3. Veteranos A","COL"
"385",385,"Hombre",39,"CALI",3277,"2. Abierta","PAN"
"386",386,"Mujer",39,"POPAYAN",3279,"2. Abierta","COL"
"387",387,"Hombre",41,"CALI",3279,"3. Veteranos A","COL"
"388",388,"Mujer",45,"CALI",3280,"3. Veteranos A","COL"
"389",389,"Hombre",39,"CALI",3281,"2. Abierta","COL"
"390",390,"Hombre",60,"CALI",3282,"5. Veteranos C","COL"
"391",391,"Hombre",35,"CANDELARIA",3287,"2. Abierta","COL"
"392",392,"Hombre",33,"JAMUNDI",3288,"2. Abierta","COL"
"393",393,"Hombre",38,"CALI",3289,"2. Abierta","COL"
"394",394,"Mujer",41,"CALI",3291,"3. Veteranos A","COL"
"395",395,"Hombre",44,"CALI",3291,"3. Veteranos A","COL"
"396",396,"Hombre",42,"CALI",3292,"3. Veteranos A","COL"
"397",397,"Mujer",36,"CALI",3293,"2. Abierta","COL"
"398",398,"Hombre",38,"CALI",3295,"2. Abierta","COL"
"399",399,"Hombre",31,"CANDELARIA",3300,"2. Abierta","COL"
"400",400,"Hombre",23,"CALI",3302,"2. Abierta","COL"
"401",401,"Hombre",33,"GUACARI",3302,"2. Abierta","COL"
"402",402,"Hombre",26,"CALI",3303,"2. Abierta","COL"
"403",403,"Hombre",40,"CALI",3303,"3. Veteranos A","COL"
"404",404,"Mujer",40,"CALI",3303,"3. Veteranos A","COL"
"405",405,"Hombre",63,"CALI",3303,"5. Veteranos C","COL"
"406",406,"Hombre",30,"CALI",3305,"2. Abierta","COL"
"407",407,"Hombre",52,"CALI",3305,"4. Veteranos B","COL"
